date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:01:52	699/699	U--MC-	200	updated ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://piyatas.tothong.com/comments/feed/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/comments/feed/index.html	(from http://piyatas.tothong.com/)
06:01:52	84539/84539	U-----	200	untouched ('OK')	text/css	date:Tue,%2029%20Jan%202013%2009:06:03%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/css/bootstrap.css?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/css/bootstrapc1f9.css	(from http://piyatas.tothong.com/)
06:01:52	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2011%20Jul%202016%2010:01:52%20GMT	http://piyatas.tothong.com/xmlrpc.php	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/xmlrpc.php	(from http://piyatas.tothong.com/)
06:01:52	11026/11026	U-----	200	untouched ('OK')	text/css	date:Tue,%2029%20Jan%202013%2009:06:03%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/css/bootstrap-responsive.css?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/css/bootstrap-responsivec1f9.css	(from http://piyatas.tothong.com/)
06:01:53	27744/27744	U-----	200	untouched ('OK')	text/css	date:Tue,%2029%20Jan%202013%2009:06:03%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/css/main.css?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/css/mainc1f9.css	(from http://piyatas.tothong.com/)
06:01:53	692/692	U--MC-	200	updated ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://piyatas.tothong.com/home/feed/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/home/feed/index.html	(from http://piyatas.tothong.com/)
06:01:53	844/844	U-----	200	untouched ('OK')	text/css	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/google-code-prettify/prettify.css?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/google-code-prettify/prettifyc1f9.css	(from http://piyatas.tothong.com/)
06:01:54	2070/2070	U-----	200	untouched ('OK')	text/css	date:Tue,%2029%20Jan%202013%2009:06:03%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/nivo/nivo-slider.css?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/nivo/nivo-sliderc1f9.css	(from http://piyatas.tothong.com/)
06:01:54	20057/20057	U-----	200	untouched ('OK')	text/css	date:Tue,%2029%20Jan%202013%2009:06:03%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/css/prettyPhoto.css?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/css/prettyPhotoc1f9.css	(from http://piyatas.tothong.com/)
06:01:54	43649/43649	U--MC-	200	updated ('OK')	application/rss+xml	etag:%2297f404dfab9d10b1d521df66c8374d2c%22	http://piyatas.tothong.com/feed/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/feed/index.html	(from http://piyatas.tothong.com/)
06:01:54	57204/57204	U-----	200	untouched ('OK')	text/css	date:Mon,%2021%20Mar%202016%2002:19:07%20GMT	http://piyatas.tothong.com/wp-content/plugins/jetpack/css/jetpack.css?ver=3.9.4	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/plugins/jetpack/css/jetpackf3c8.css	(from http://piyatas.tothong.com/)
06:01:55	93871/93871	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/jquery-1.7.1.min.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/jquery-1.7.1.minc1f9.js	(from http://piyatas.tothong.com/)
06:01:55	12250/12250	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:03%20GMT	http://piyatas.tothong.com/wp-content/themes/More/widgets/js/jquery.tweet.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/widgets/js/jquery.tweetc1f9.js	(from http://piyatas.tothong.com/)
06:01:55	22342/22342	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/bootstrap.min.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/bootstrap.minc1f9.js	(from http://piyatas.tothong.com/)
06:01:55	13660/13660	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/google-code-prettify/prettify.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/google-code-prettify/prettifyc1f9.js	(from http://piyatas.tothong.com/)
06:01:55	5591/5591	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/application.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/applicationc1f9.js	(from http://piyatas.tothong.com/)
06:01:55	8301/8301	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.easing.1.3.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.easing.1.3c1f9.js	(from http://piyatas.tothong.com/)
06:01:55	12398/12398	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.nivo.slider.pack.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.nivo.slider.packc1f9.js	(from http://piyatas.tothong.com/)
06:01:56	35605/35605	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.prettyPhoto.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.prettyPhotoc1f9.js	(from http://piyatas.tothong.com/)
06:01:56	6803/6803	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/slides.min.jquery.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/slides.min.jqueryc1f9.js	(from http://piyatas.tothong.com/)
06:01:56	3820/3820	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/superfish-menu/superfish.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/superfish-menu/superfishc1f9.js	(from http://piyatas.tothong.com/)
06:01:56	977/977	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/testimonialrotator.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/testimonialrotatorc1f9.js	(from http://piyatas.tothong.com/)
06:01:56	15869/15869	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.isotope.min.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.isotope.minc1f9.js	(from http://piyatas.tothong.com/)
06:01:56	1865/1865	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.preloader.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.preloaderc1f9.js	(from http://piyatas.tothong.com/)
06:01:56	1464/1464	U-----	200	untouched ('')	text/javascript	date:Tue,%2029%20Jan%202013%2009:06:04%20GMT	http://piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.waitforimages.js?ver=4.4.2	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/assets/js/jquery.waitforimagesc1f9.js	(from http://piyatas.tothong.com/)
06:01:57	1045/1045	U-----	200	untouched ('')	text/xml	date:Tue,%2015%20Jul%202014%2019:30:42%20GMT	http://piyatas.tothong.com/wp-includes/wlwmanifest.xml	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-includes/wlwmanifest.xml	(from http://piyatas.tothong.com/)
06:01:57	1195/1195	U-----	200	untouched ('OK')	text/css	date:Tue,%2029%20Jan%202013%2009:06:03%20GMT	http://piyatas.tothong.com/wp-content/themes/More/styles/turquoise.css	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/themes/More/styles/turquoise.css	(from http://piyatas.tothong.com/)
06:01:58	2070/2070	U-----	200	untouched ('')	image/png	date:Tue,%2029%20Jan%202013%2009:18:32%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/favicon_aimee.png	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/favicon_aimee.png	(from http://piyatas.tothong.com/)
06:01:58	30547/30547	U-----	200	untouched ('')	image/png	date:Tue,%2029%20Jan%202013%2009:20:51%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/logo_aimee.png	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/logo_aimee.png	(from http://piyatas.tothong.com/)
06:01:58	988/988	U--MC-	200	updated ('OK')	application/json	date:Mon,%2011%20Jul%202016%2010:01:57%20GMT	http://piyatas.tothong.com/wp-json/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-json/index.html	(from http://piyatas.tothong.com/)
06:01:58	848/848	U--MCZ	200	updated ('OK')	text/xml	date:Mon,%2011%20Jul%202016%2010:01:58%20GMT	http://piyatas.tothong.com/xmlrpc.php?rsd	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/xmlrpc0db0.php	(from http://piyatas.tothong.com/)
06:01:59	42811/42811	U-----	200	untouched ('')	image/jpeg	date:Thu,%2031%20Jan%202013%2006:01:16%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/slide1.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/slide1.jpg	(from http://piyatas.tothong.com/)
06:01:59	46962/46962	U-----	200	untouched ('')	image/jpeg	date:Thu,%2031%20Jan%202013%2006:01:18%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/slide2.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/slide2.jpg	(from http://piyatas.tothong.com/)
06:01:59	51345/51345	U-----	200	untouched ('')	image/jpeg	date:Thu,%2031%20Jan%202013%2006:01:20%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/slide3.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/slide3.jpg	(from http://piyatas.tothong.com/)
06:02:00	108976/108976	U-----	200	untouched ('')	application/pdf	date:Tue,%2019%20Feb%202013%2006:05:26%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/02/Aimee_Resume.pdf	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/02/Aimee_Resume.pdf	(from http://piyatas.tothong.com/)
06:02:00	42310/42310	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:00%20GMT	http://piyatas.tothong.com/portfolio/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/portfolio/index.html	(from http://piyatas.tothong.com/)
06:02:00	1257/1257	U-----	200	untouched ('')	image/png	etag:%22d68c6e21e33358bc%22	http://i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/element2.png?resize=90%2C90	Y:/Downloads/My%20Web%20Sites/piyatas/i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/element231cc.png	(from http://piyatas.tothong.com/)
06:02:00	634/634	U-----	200	untouched ('')	image/png	etag:%2234167aa97458ae42%22	http://i2.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/element1.png?resize=90%2C90	Y:/Downloads/My%20Web%20Sites/piyatas/i2.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/element131cc.png	(from http://piyatas.tothong.com/)
06:02:00	17071/17071	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:00%20GMT	http://piyatas.tothong.com/contact/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/contact/index.html	(from http://piyatas.tothong.com/)
06:02:00	960/960	U-----	200	untouched ('')	image/png	etag:%22d8727cf7574fb659%22	http://i2.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/element3.png?resize=90%2C90	Y:/Downloads/My%20Web%20Sites/piyatas/i2.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/element331cc.png	(from http://piyatas.tothong.com/)
06:02:00	55395/55395	U-----	200	untouched ('')	image/jpeg	etag:%224999fb2a3dd7ae34%22	http://i1.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/009.jpg?resize=460%2C460	Y:/Downloads/My%20Web%20Sites/piyatas/i1.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/0092e34.jpg	(from http://piyatas.tothong.com/)
06:02:02	424207/424207	U-----	200	untouched ('')	image/jpeg	date:Thu,%2018%20Jun%202015%2002:39:33%20GMT	http://piyatas.tothong.com/wp-content/uploads/2015/06/009.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2015/06/009.jpg	(from http://piyatas.tothong.com/)
06:02:02	70022/70022	U-----	200	untouched ('')	image/jpeg	etag:%2215b13a634a70c053%22	http://i1.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/00PageFlows.jpg?resize=460%2C460	Y:/Downloads/My%20Web%20Sites/piyatas/i1.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/00PageFlows2e34.jpg	(from http://piyatas.tothong.com/)
06:02:02	590018/590018	U-----	200	untouched ('')	image/jpeg	date:Wed,%2017%20Jun%202015%2001:23:53%20GMT	http://piyatas.tothong.com/wp-content/uploads/2015/06/00PageFlows.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2015/06/00PageFlows.jpg	(from http://piyatas.tothong.com/)
06:02:03	16569/16569	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:03%20GMT	http://piyatas.tothong.com/portfolio/research/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/portfolio/research/index.html	(from http://piyatas.tothong.com/)
06:02:03	61747/61747	U-----	200	untouched ('')	image/jpeg	etag:%223748ab7a2d996b65%22	http://i2.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/00DesignSketches_B.jpg?resize=460%2C460	Y:/Downloads/My%20Web%20Sites/piyatas/i2.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/00DesignSketches_B2e34.jpg	(from http://piyatas.tothong.com/)
06:02:04	1407466/1407466	U-----	200	untouched ('')	image/jpeg	date:Wed,%2017%20Jun%202015%2002:07:32%20GMT	http://piyatas.tothong.com/wp-content/uploads/2015/06/00DesignSketches_B.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2015/06/00DesignSketches_B.jpg	(from http://piyatas.tothong.com/)
06:02:04	16452/16452	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:04%20GMT	http://piyatas.tothong.com/portfolio/page-flows/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/portfolio/page-flows/index.html	(from http://piyatas.tothong.com/)
06:02:04	60170/60170	U-----	200	untouched ('')	image/jpeg	etag:%22c53dd1d08bf24c83%22	http://i0.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/00DotVoting.jpg?resize=460%2C460	Y:/Downloads/My%20Web%20Sites/piyatas/i0.wp.com/piyatas.tothong.com/wp-content/uploads/2015/06/00DotVoting2e34.jpg	(from http://piyatas.tothong.com/)
06:02:05	337856/337856	U-----	200	untouched ('')	image/jpeg	date:Wed,%2017%20Jun%202015%2001:38:26%20GMT	http://piyatas.tothong.com/wp-content/uploads/2015/06/00DotVoting.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2015/06/00DotVoting.jpg	(from http://piyatas.tothong.com/)
06:02:05	16452/16452	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:05%20GMT	http://piyatas.tothong.com/portfolio/design-sketching/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/portfolio/design-sketching/index.html	(from http://piyatas.tothong.com/)
06:02:06	29651/29651	U-----	200	untouched ('')	image/jpeg	etag:%22c7b0905b1c988215%22	http://i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/ya.jpg?resize=460%2C460	Y:/Downloads/My%20Web%20Sites/piyatas/i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/02/ya2e34.jpg	(from http://piyatas.tothong.com/)
06:02:06	16650/16650	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:06%20GMT	http://piyatas.tothong.com/portfolio/dot-voting/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/portfolio/dot-voting/index.html	(from http://piyatas.tothong.com/)
06:02:06	236833/236833	U-----	200	untouched ('')	image/jpeg	date:Sat,%2002%20Feb%202013%2005:18:16%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/02/ya.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/02/ya.jpg	(from http://piyatas.tothong.com/)
06:02:07	43959/43959	U-----	200	untouched ('')	image/jpeg	etag:%223ce41c2cc12f26a4%22	http://i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/UFR_network.jpg?resize=460%2C460	Y:/Downloads/My%20Web%20Sites/piyatas/i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/UFR_network2e34.jpg	(from http://piyatas.tothong.com/)
06:02:07	333015/333015	U-----	200	untouched ('')	image/jpeg	date:Wed,%2030%20Jan%202013%2002:26:04%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/UFR_network.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/UFR_network.jpg	(from http://piyatas.tothong.com/)
06:02:08	18118/18118	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:07%20GMT	http://piyatas.tothong.com/portfolio/young-arts-network/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/portfolio/young-arts-network/index.html	(from http://piyatas.tothong.com/)
06:02:08	43311/43311	U-----	200	untouched ('')	image/jpeg	etag:%2226b0489b69388289%22	http://i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/ya081.jpg?resize=740%2C585	Y:/Downloads/My%20Web%20Sites/piyatas/i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/ya081006e.jpg	(from http://piyatas.tothong.com/)
06:02:09	16640/16640	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:09%20GMT	http://piyatas.tothong.com/portfolio/ufr-network/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/portfolio/ufr-network/index.html	(from http://piyatas.tothong.com/)
06:02:09	90458/90458	U-----	200	untouched ('')	image/jpeg	date:Thu,%2031%20Jan%202013%2000:30:47%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/ya081.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/ya081.jpg	(from http://piyatas.tothong.com/)
06:02:11	35952/35952	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:10%20GMT	http://piyatas.tothong.com/wireframing-young-arts-network/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wireframing-young-arts-network/index.html	(from http://piyatas.tothong.com/)
06:02:11	54693/54693	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:11%20GMT	http://piyatas.tothong.com/category/process/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/category/process/index.html	(from http://piyatas.tothong.com/)
06:02:11	117697/117697	U-----	200	untouched ('')	image/jpeg	etag:%224ee797aa3778c265%22	http://i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/TCrecordNewLook.jpg?resize=740%2C870	Y:/Downloads/My%20Web%20Sites/piyatas/i0.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/TCrecordNewLook3e1a.jpg	(from http://piyatas.tothong.com/)
06:02:12	179518/179518	U-----	200	untouched ('')	image/jpeg	date:Thu,%2031%20Jan%202013%2020:24:13%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/TCrecordNewLook.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/TCrecordNewLook.jpg	(from http://piyatas.tothong.com/)
06:02:12	162788/162788	U-----	200	untouched ('')	image/jpeg	etag:%2223f8c527b2cc614f%22	http://i1.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/UFRwireframing.jpg?resize=740%2C870	Y:/Downloads/My%20Web%20Sites/piyatas/i1.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/UFRwireframing3e1a.jpg	(from http://piyatas.tothong.com/)
06:02:12	250800/250800	U-----	200	untouched ('')	image/jpeg	date:Thu,%2031%20Jan%202013%2020:49:12%20GMT	http://piyatas.tothong.com/wp-content/uploads/2013/01/UFRwireframing.jpg	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wp-content/uploads/2013/01/UFRwireframing.jpg	(from http://piyatas.tothong.com/)
06:02:13	35144/35144	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:13%20GMT	http://piyatas.tothong.com/new-look-of-tc-record-website/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/new-look-of-tc-record-website/index.html	(from http://piyatas.tothong.com/)
06:02:14	81298/81298	U-----	200	untouched ('')	image/png	etag:%22cc39bedda010d79f%22	http://i1.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/wireframingOE.png?resize=740%2C782	Y:/Downloads/My%20Web%20Sites/piyatas/i1.wp.com/piyatas.tothong.com/wp-content/uploads/2013/01/wireframingOE4e04.png	(from http://piyatas.tothong.com/)
06:02:14	36541/36541	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2011%20Jul%202016%2010:02:14%20GMT	http://piyatas.tothong.com/wireframing-ufr-network/	Y:/Downloads/My%20Web%20Sites/piyatas/piyatas.tothong.com/wireframing-ufr-network/index.html	(from http://piyatas.tothong.com/)
